CUE, TARGET, NORMED?, #G, #P, FSG, BSG, MSG, OSG, #M, MMIAS, #O, OMIAS, QSS, QFR, QCON, QH, QPS, QMC, QPR, QRSG, QUC, TSS, TFR, TCON, TH, TPS, TMC, TPR, TRSG, TUC
TANGERINE, MOVIE, YES, 150, 3, .020, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 7, 0, 6.41, , N, 1.57, .14, .037, 1, 21, 29, 5.85, , N, 2.19, .81, .259, 1
TANGERINE, SOUR, YES, 150, 2, .013, 0.000, .0100, .0109, 1, 0, 1.0, 0, 7, 0, 6.41, , N, 1.57, .14, .037, 1, 13, 3, 4.54, , AJ, 1.67, .42, .203, 1
TANGY, TART, YES, 152, 32, .211, .041, .0039, .0570, 2, 2, 5.0, 3, 13, 1, ¥, , AD, 2.64, .09, .009, 1, 17, 7, ¥, T, AJ, 2.36, .21, .018, 1
TANGY, ORANGE, YES, 152, 22, .145, 0.000, .0068, .0114, 1, 2, 2.0, 1, 13, 1, ¥, , AD, 2.64, .09, .009, 1, 14, 23, 5.74, , N, 2.15, .69, .256, 1
TANGY, SWEET, YES, 152, 19, .125, 0.000, .1276, .0448, 8, 2, 4.0, 0, 13, 1, ¥, , AD, 2.64, .09, .009, 1, 12, 70, 4.53, , AJ, 2.08, .67, .255, 1
TANGY, SOUR, YES, 152, 15, .099, 0.000, .1115, .0640, 4, 2, 5.0, 1, 13, 1, ¥, , AD, 2.64, .09, .009, 1, 13, 3, 4.54, , AJ, 1.67, .42, .203, 1
TANGY, TASTE, YES, 152, 9, .059, 0.000, .0170, .0140, 5, 2, 4.0, 0, 13, 1, ¥, , AD, 2.64, .09, .009, 1, 15, 59, 4.53, , V, 2.27, .60, .046, 1
TANGY, SPICY, YES, 152, 7, .046, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 13, 1, ¥, , AD, 2.64, .09, .009, 1, 8, 1, 4.74, , AJ, 1.00, .17, .001, 1
TANGY, BITTER, YES, 152, 6, .039, 0.000, .0252, .0863, 4, 2, 4.0, 0, 13, 1, ¥, , AD, 2.64, .09, .009, 1, 9, 53, 4.05, T, AJ, 1.78, .56, .041, 1
TANGY, CANDY, YES, 152, 6, .039, 0.000, .0288, .0420, 3, 2, 1.0, 0, 13, 1, ¥, , AD, 2.64, .09, .009, 1, 14, 16, 6.56, , N, 1.14, .43, .077, 1
TANGY, FRUIT, YES, 152, 6, .039, 0.000, .0281, .0294, 1, 2, 2.0, 1, 13, 1, ¥, , AD, 2.64, .09, .009, 1, 17, 35, 6.00, G, N, 1.47, .41, .103, 1
TANGY, DRINK, YES, 152, 3, .020, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 13, 1, ¥, , AD, 2.64, .09, .009, 1, 20, 82, 4.95, G, V, 2.58, .90, .117, 1
TANGY, FLAVOR, YES, 152, 2, .013, 0.000, .0014, .0331, 1, 2, 2.0, 1, 13, 1, ¥, , AD, 2.64, .09, .009, 1, 9, 18, 4.03, , N, 2.44, .33, .015, 1
TANGY, TAFFY, NO, 152, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 13, 1, ¥, , AD, 2.64, .09, .009, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TANGY, TANG, NO, 152, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 13, 1, ¥, , AD, 2.64, .09, .009, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TANK, WAR, YES, 123, 21, .171, 0.000, .0142, .0019, 2, 1, 2.0, 1, 14, 12, 5.71, , N, 1.08, .23, .003, 1, 19, 464, 4.73, , N, 2.18, .24, .128, 1
TANK, ARMY, YES, 123, 20, .163, 0.000, .0010, .0070, 1, 1, 1.0, 1, 14, 12, 5.71, , N, 1.08, .23, .003, 1, 12, 132, 6.53, , N, 1.67, .42, .291, 1
TANK, FISH, YES, 123, 15, .118, .024, .0002, .0087, 1, 1, 1.0, 1, 14, 12, 5.71, , N, 1.08, .23, .003, 1, 24, 35, 5.84, G, N, 1.26, .74, .101, 1
TANK, GAS, YES, 123, 12, .094, 0.000, .0212, .0048, 2, 1, 1.0, 0, 14, 12, 5.71, , N, 1.08, .23, .003, 1, 10, 98, 5.34, N, N, 1.20, .70, .153, 1
TANK, WATER, YES, 123, 7, .055, 0.000, .0210, 0.0000, 2, 1, 0.0, 0, 14, 12, 5.71, , N, 1.08, .23, .003, 1, 18, 442, 6.27, , N, 2.00, .94, .146, 1
TANK, GUN, YES, 123, 6, .047, 0.000, .0064, 0.0000, 4, 1, 0.0, 0, 14, 12, 5.71, , N, 1.08, .23, .003, 1, 18, 118, 6.08, G, N, 2.24, .59, .286, 1
TANK, FUEL, YES, 123, 4, .031, 0.000, .0145, .0624, 1, 1, 1.0, 0, 14, 12, 5.71, , N, 1.08, .23, .003, 1, 5, 17, 5.47, , N, 1.20, .40, .103, 1
TANK, TOP, YES, 123, 4, .031, 0.000, 0.0000, .0007, 0, 1, 1.0, 1, 14, 12, 5.71, , N, 1.08, .23, .003, 1, 11, 204, 4.31, T, N, .82, .55, .359, 1
TANK, AQUARIUM, NO, 123, 2, .016, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 14, 12, 5.71, , N, 1.08, .23, .003, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TANK, BATTLE, YES, 123, 2, .016, 0.000, .0044, .0811, 1, 1, 2.0, 1, 14, 12, 5.71, , N, 1.08, .23, .003, 1, 15, 87, 5.16, , N, 1.46, .31, .015, 1
TANK, FULL, YES, 123, 2, .016, .013, 0.0000, .0038, 0, 1, 1.0, 1, 14, 12, 5.71, , N, 1.08, .23, .003, 1, 11, 230, 3.74, , AJ, .70, .60, .359, 1
TANK, JEEP, YES, 123, 2, .016, 0.000, 0.0000, .0101, 0, 1, 1.0, 1, 14, 12, 5.71, , N, 1.08, .23, .003, 1, 16, 16, 6.09, , N, .90, 0.00, 0.000, 0
TANK, MACHINE, YES, 123, 2, .016, 0.000, 0.0000, .0009, 0, 1, 1.0, 1, 14, 12, 5.71, , N, 1.08, .23, .003, 1, 17, 103, 6.75, , N, 1.00, .53, .016, 1
TANK, SCUBA, YES, 123, 2, .016, .014, 0.0000, .0099, 0, 1, 2.0, 2, 14, 12, 5.71, , N, 1.08, .23, .003, 1, 11, 0, ¥, , N, 3.73, .46, .033, 1
TANTRUM, TEMPER, YES, 139, 29, .209, .229, .0001, .0140, 1, 1, 4.0, 3, 13, 2, ¥, , N, 2.08, .17, .055, 1, 18, 12, 2.70, G, V, 1.82, .24, .049, 1
TANTRUM, FIT, YES, 139, 27, .194, .034, .0029, 0.0000, 1, 1, 0.0, 0, 13, 2, ¥, , N, 2.08, .17, .055, 1, 21, 75, 3.45, N, V, 1.11, .37, .020, 1
TANTRUM, BABY, YES, 139, 15, .108, 0.000, .0257, .0261, 5, 1, 3.0, 0, 13, 2, ¥, , N, 2.08, .17, .055, 1, 19, 62, 5.77, , N, 2.05, .63, .140, 1
TANTRUM, CHILD, YES, 139, 14, .101, 0.000, .0468, .0282, 4, 1, 4.0, 1, 13, 2, ¥, , N, 2.08, .17, .055, 1, 15, 213, 5.72, , N, 2.60, .53, .163, 1
TANTRUM, ANGER, YES, 139, 7, .050, 0.000, .0380, .0091, 1, 1, 1.0, 1, 13, 2, ¥, , N, 2.08, .17, .055, 1, 14, 48, 3.75, , N, 1.92, .31, .031, 1
TANTRUM, KID, YES, 139, 6, .043, 0.000, .0160, .0507, 3, 1, 3.0, 0, 13, 2, ¥, , N, 2.08, .17, .055, 1, 12, 61, 5.32, N, N, 2.50, .58, .063, 1
TANTRUM, CRY, YES, 139, 5, .036, 0.000, .0144, .0118, 2, 1, 1.0, 0, 13, 2, ¥, , N, 2.08, .17, .055, 1, 14, 48, 4.32, , V, 1.69, .77, .292, 1
TANTRUM, BRAT, YES, 139, 3, .022, 0.000, .0076, .0259, 3, 1, 4.0, 1, 13, 2, ¥, , N, 2.08, .17, .055, 1, 13, 0, 4.97, , N, 2.08, .39, .039, 1
TANTRUM, MAD, YES, 139, 3, .022, 0.000, .0319, 0.0000, 2, 1, 0.0, 0, 13, 2, ¥, , N, 2.08, .17, .055, 1, 11, 39, 3.04, P, AJ, 1.80, .50, .220, 1
TANTRUM, THROW, YES, 139, 3, .022, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 13, 2, ¥, , N, 2.08, .17, .055, 1, 14, 42, 4.05, T, V, 1.54, .46, .185, 1
TANTRUM, BAD, YES, 139, 2, .014, 0.000, .0146, .0023, 2, 1, 1.0, 0, 13, 2, ¥, , N, 2.08, .17, .055, 1, 9, 142, 3.00, , AJ, .33, .56, .571, 1
TANTRUM, SPOILED, YES, 139, 2, .014, 0.000, .0038, .0066, 1, 1, 4.0, 3, 13, 2, ¥, , N, 2.08, .17, .055, 1, 12, 6, ¥, , V, 1.00, .18, .082, 1
TANTRUM, TODDLER, NO, 139, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 13, 2, ¥, , N, 2.08, .17, .055, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAP, DANCE, YES, 175, 36, .206, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 19, 18, 4.95, N, V, .72, .11, .002, 1, 19, 90, 4.98, , V, 1.47, .58, .055, 1
TAP, WATER, YES, 175, 27, .154, 0.000, .0068, .0004, 1, 1, 1.0, 0, 19, 18, 4.95, N, V, .72, .11, .002, 1, 18, 442, 6.27, , N, 2.00, .94, .146, 1
TAP, HIT, YES, 175, 14, .078, 0.000, .0056, 0.0000, 4, 1, 0.0, 0, 19, 18, 4.95, N, V, .72, .11, .002, 1, 18, 115, 4.39, G, V, 1.18, .47, .045, 1
TAP, KNOCK, YES, 175, 14, .078, .021, .0005, .0051, 1, 1, 3.0, 2, 19, 18, 4.95, N, V, .72, .11, .002, 1, 14, 15, 5.09, , V, .67, .25, .003, 1
TAP, BEER, YES, 175, 13, .072, 0.000, .0097, 0.0000, 1, 1, 0.0, 0, 19, 18, 4.95, N, V, .72, .11, .002, 1, 22, 34, 5.83, , N, 2.17, .67, .094, 1
TAP, TOUCH, YES, 175, 7, .039, 0.000, .0001, 0.0000, 1, 1, 0.0, 0, 19, 18, 4.95, N, V, .72, .11, .002, 1, 10, 87, 4.48, , V, 1.60, .60, .265, 1
TAP, NOISE, YES, 175, 5, .028, 0.000, .0005, 0.0000, 1, 1, 0.0, 0, 19, 18, 4.95, N, V, .72, .11, .002, 1, 14, 37, 5.29, , N, 2.15, .69, .166, 1
TAP, TIP, YES, 175, 5, .028, 0.000, 0.0000, .0002, 0, 1, 1.0, 1, 19, 18, 4.95, N, V, .72, .11, .002, 1, 21, 22, 4.42, N, N, .84, .26, .009, 1
TAP, POUND, YES, 175, 4, .022, 0.000, .0021, .0042, 1, 1, 1.0, 1, 19, 18, 4.95, N, V, .72, .11, .002, 1, 14, 28, 4.70, N, N, 1.00, .29, .076, 1
TAP, RAP, YES, 175, 4, .022, 0.000, .0027, .0039, 1, 1, 3.0, 2, 19, 18, 4.95, N, V, .72, .11, .002, 1, 12, 2, 3.79, T, V, 1.75, .17, .002, 1
TAP, SHOES, YES, 175, 4, .022, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 19, 18, 4.95, N, V, .72, .11, .002, 1, 12, 44, 6.63, , N, 1.22, .44, .259, 0
TAP, SHOULDER, YES, 175, 4, .022, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 19, 18, 4.95, N, V, .72, .11, .002, 1, 21, 61, 5.67, G, N, 1.40, .10, .002, 1
TAP, DRUM, YES, 175, 3, .017, 0.000, 0.0000, .0010, 0, 1, 1.0, 1, 19, 18, 4.95, N, V, .72, .11, .002, 1, 16, 11, 5.81, N, N, 1.33, .42, .017, 0
TAP, FOOT, YES, 175, 3, .017, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 19, 18, 4.95, N, V, .72, .11, .002, 1, 9, 70, 3.46, N, N, 1.11, .67, .293, 1
TAP, PENCIL, YES, 175, 3, .017, 0.000, .0004, 0.0000, 1, 1, 0.0, 0, 19, 18, 4.95, N, V, .72, .11, .002, 1, 9, 34, 7.00, , N, .75, .75, .357, 1
TAP, FAUCET, YES, 175, 2, .011, .020, .0055, .0947, 1, 1, 1.0, 0, 19, 18, 4.95, N, V, .72, .11, .002, 1, 7, 1, 6.20, , N, 2.00, 1.00, .047, 1
TAP, FINGERS, YES, 175, 2, .011, 0.000, 0.0000, .0005, 0, 1, 1.0, 1, 19, 18, 4.95, N, V, .72, .11, .002, 1, 8, 66, 6.20, , N, .43, .14, .122, 1
TAP, KEG, YES, 175, 2, .011, 0.000, 0.0000, .0637, 0, 1, 1.0, 1, 19, 18, 4.95, N, V, .72, .11, .002, 1, 4, 2, 6.87, , N, .75, .25, .001, 1
TAP, THUMP, NO, 175, 2, .011, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 19, 18, 4.95, N, V, .72, .11, .002, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAPE, MUSIC, YES, 139, 23, .165, 0.000, .0173, .0031, 3, 3, 3.0, 0, 18, 35, 5.62, , N, .87, .20, .045, 0, 25, 216, 5.15, , N, 2.64, .88, .108, 1
TAPE, RECORD, YES, 139, 16, .115, .247, .0046, .0226, 2, 3, 3.0, 1, 18, 35, 5.62, , N, .87, .20, .045, 0, 14, 137, ¥, N, N, 1.33, .50, .080, 0
TAPE, RECORDER, NO, 139, 15, .108, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 18, 35, 5.62, , N, .87, .20, .045, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAPE, CASSETTE, NO, 139, 13, .094, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 18, 35, 5.62, , N, .87, .20, .045, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAPE, STICKY, YES, 139, 10, .072, 0.000, .0052, .0026, 1, 3, 1.0, 0, 18, 35, 5.62, , N, .87, .20, .045, 0, 16, 9, 3.89, , AJ, 1.06, .38, .079, 1
TAPE, COMPACT DISC, NO, 139, 7, .050, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 18, 35, 5.62, , N, .87, .20, .045, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TAPE, SCOTCH, YES, 139, 7, .050, .331, 0.0000, 0.0000, 0, 3, 0.0, 0, 18, 35, 5.62, , N, .87, .20, .045, 0, 14, 5, 5.71, , N, 4.36, .29, .024, 1
TAPE, DECK, YES, 139, 5, .036, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 18, 35, 5.62, , N, .87, .20, .045, 0, 15, 23, 5.38, N, N, 1.07, .13, .009, 1
TAPE, PLAYER, YES, 139, 5, .036, 0.000, .0102, .0041, 1, 3, 1.0, 0, 18, 35, 5.62, , N, .87, .20, .045, 0, 20, 51, ¥, , N, 3.67, .50, .015, 1
TAPE, FIX, YES, 139, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 18, 35, 5.62, , N, .87, .20, .045, 0, 9, 14, 3.10, N, V, 1.50, .50, .186, 1
TAPE, GLUE, YES, 139, 2, .014, 0.000, .0133, .0275, 1, 3, 2.0, 1, 18, 35, 5.62, , N, .87, .20, .045, 0, 8, 8, 5.73, , N, .43, .57, .140, 1
TAPE, LISTEN, YES, 139, 2, .014, 0.000, .0051, .0018, 3, 3, 1.0, 0, 18, 35, 5.62, , N, .87, .20, .045, 0, 15, 51, 4.04, , V, 1.85, .62, .178, 1
TAPE, PAPER, YES, 139, 2, .014, 0.000, .0007, 0.0000, 1, 3, 0.0, 0, 18, 35, 5.62, , N, .87, .20, .045, 0, 15, 157, 5.96, , N, 1.07, .64, .058, 1
TAPE, PRESENT, YES, 139, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 18, 35, 5.62, , N, .87, .20, .045, 0, 12, 377, 3.37, N, N, 1.25, .75, .275, 1
TAPE, RADIO, YES, 139, 2, .014, .020, .0068, .0449, 1, 3, 2.0, 1, 18, 35, 5.62, , N, .87, .20, .045, 0, 13, 120, 6.45, , N, 2.85, .46, .064, 1
TAPE, RED, YES, 139, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 18, 35, 5.62, , N, .87, .20, .045, 0, 14, 197, 4.97, , N, 2.31, .85, .079, 1
TAPE, SEAL, YES, 139, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 18, 35, 5.62, , N, .87, .20, .045, 0, 25, 17, 5.44, N, N, 2.00, .16, .011, 1
TAPE, WORM, YES, 139, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 18, 35, 5.62, , N, .87, .20, .045, 0, 23, 4, 6.16, , N, 1.50, .32, .015, 1
TAPIOCA, PUDDING, YES, 154, 128, .831, .041, 0.0000, .0002, 0, 0, 1.0, 1, 3, 0, ¥, , N, .67, .33, .034, 1, 13, 0, 6.60, , N, 2.73, .36, .093, 1
TAPIOCA, DRINK, YES, 154, 5, .032, 0.000, .0006, 0.0000, 1, 0, 0.0, 0, 3, 0, ¥, , N, .67, .33, .034, 1, 20, 82, 4.95, G, V, 2.58, .90, .117, 1
TAPIOCA, FOOD, YES, 154, 2, .013, 0.000, .0116, .0016, 1, 0, 1.0, 1, 3, 0, ¥, , N, .67, .33, .034, 1, 18, 147, 5.84, , N, 1.69, .63, .203, 1
TAR, ROAD, YES, 98, 17, .173, .020, .0158, .0143, 3, 0, 1.0, 0, 16, 12, 5.93, , N, 1.00, .19, .007, 1, 24, 197, 5.48, N, N, 1.77, .64, .163, 1
TAR, BLACK, YES, 98, 15, .153, 0.000, .0023, 0.0000, 1, 0, 0.0, 0, 16, 12, 5.93, , N, 1.00, .19, .007, 1, 10, 203, 4.66, , AJ, .50, .50, .381, 1
TAR, FEATHER, YES, 98, 11, .112, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 16, 12, 5.93, , N, 1.00, .19, .007, 1, 14, 6, 6.63, , N, 1.23, .46, .026, 1
TAR, ROOF, YES, 98, 9, .092, .024, 0.0000, 0.0000, 0, 0, 0.0, 0, 16, 12, 5.93, , N, 1.00, .19, .007, 1, 9, 59, 5.82, , N, .89, .67, .143, 1
TAR, NICOTINE, YES, 98, 7, .071, 0.000, 0.0000, .0105, 0, 0, 1.0, 1, 16, 12, 5.93, , N, 1.00, .19, .007, 1, 7, 1, 5.63, , N, 1.71, 0.00, 0.000, 1
TAR, STICKY, YES, 98, 5, .051, 0.000, .0074, .0037, 1, 0, 1.0, 0, 16, 12, 5.93, , N, 1.00, .19, .007, 1, 16, 9, 3.89, , AJ, 1.06, .38, .079, 1
TAR, STREET, YES, 98, 4, .041, 0.000, .0613, .0543, 3, 0, 1.0, 0, 16, 12, 5.93, , N, 1.00, .19, .007, 1, 15, 244, 5.84, , N, 1.87, .67, .200, 1
TAR, ASPHALT, YES, 98, 3, .031, .055, .0005, .0294, 1, 0, 6.0, 5, 16, 12, 5.93, , N, 1.00, .19, .007, 1, 18, 3, 5.79, , N, 2.59, .24, .007, 1
TAR, HEEL, YES, 98, 3, .031, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 16, 12, 5.93, , N, 1.00, .19, .007, 1, 10, 9, 5.75, T, N, .67, .11, .003, 1
TAR, PAPER, YES, 98, 3, .031, 0.000, .0011, 0.0000, 1, 0, 0.0, 0, 16, 12, 5.93, , N, 1.00, .19, .007, 1, 15, 157, 5.96, , N, 1.07, .64, .058, 1
TAR, PITCH, YES, 98, 3, .031, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 16, 12, 5.93, , N, 1.00, .19, .007, 1, 10, 22, ¥, N, N, 2.20, .20, .006, 1
TAR, CIGARETTE, YES, 98, 2, .020, 0.000, .0373, 0.0000, 1, 0, 0.0, 0, 16, 12, 5.93, , N, 1.00, .19, .007, 1, 11, 25, 6.03, , N, 1.91, .64, .205, 1
TAR, DRIVEWAY, YES, 98, 2, .020, 0.000, .0013, .0053, 1, 0, 3.0, 2, 16, 12, 5.93, , N, 1.00, .19, .007, 1, 14, 14, ¥, , N, 2.75, .42, .009, 1
TAR, GLUE, YES, 98, 2, .020, 0.000, .0094, .0210, 1, 0, 3.0, 2, 16, 12, 5.93, , N, 1.00, .19, .007, 1, 8, 8, 5.73, , N, .43, .57, .140, 1
TAR, HOT, YES, 98, 2, .020, 0.000, .0025, 0.0000, 1, 0, 0.0, 0, 16, 12, 5.93, , N, 1.00, .19, .007, 1, 8, 130, 5.03, G, AJ, 1.12, .88, .301, 1
TAR, SMELL, YES, 98, 2, .020, 0.000, .0010, 0.0000, 2, 0, 0.0, 0, 16, 12, 5.93, , N, 1.00, .19, .007, 1, 13, 34, 4.40, , V, 1.54, .77, .284, 1
TARDY, LATE, YES, 138, 124, .899, .088, .0106, .0099, 1, 0, 1.0, 0, 3, 1, 2.53, , AJ, .67, .33, .079, 1, 11, 179, 2.53, , AJ, 1.09, .46, .321, 1
TARDY, EARLY, YES, 138, 3, .021, 0.000, .4252, .4558, 1, 0, 1.0, 0, 3, 1, 2.53, , AJ, .67, .33, .079, 1, 8, 366, 2.54, , AJ, .43, .43, .287, 1
TARDY, SCHOOL, YES, 138, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 3, 1, 2.53, , AJ, .67, .33, .079, 1, 22, 492, 5.25, T, N, 3.35, .70, .086, 1
TARGET, BULL'S EYE, NO, 148, 44, .297, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 13, 45, ¥, , N, 1.10, .20, .006, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TARGET, STORE, YES, 148, 27, .182, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 13, 45, ¥, , N, 1.10, .20, .006, 0, 17, 74, 5.44, N, N, 1.75, .56, .109, 1
TARGET, ARROW, YES, 148, 19, .128, .038, 0.0000, .0020, 0, 3, 2.0, 2, 13, 45, ¥, , N, 1.10, .20, .006, 0, 9, 14, 7.00, , N, .67, .33, .219, 1
TARGET, PRACTICE, YES, 148, 9, .061, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 13, 45, ¥, , N, 1.10, .20, .006, 0, 18, 94, ¥, , V, 1.40, 0.00, 0.000, 1
TARGET, GUN, YES, 148, 8, .054, 0.000, .0147, .0082, 2, 3, 1.0, 0, 13, 45, ¥, , N, 1.10, .20, .006, 0, 18, 118, 6.08, G, N, 2.24, .59, .286, 1
TARGET, DARTS, NO, 148, 6, .041, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 13, 45, ¥, , N, 1.10, .20, .006, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TARGET, SHOOT, YES, 148, 5, .034, 0.000, .0187, .0228, 4, 3, 2.0, 0, 13, 45, ¥, , N, 1.10, .20, .006, 0, 12, 27, 4.35, N, V, 2.17, .33, .108, 1
TARGET, AIM, YES, 148, 2, .014, .089, .0011, .0071, 2, 3, 4.0, 2, 13, 45, ¥, , N, 1.10, .20, .006, 0, 13, 37, 3.40, , V, 1.08, .31, .007, 1
TARGET, ARCHERY, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 13, 45, ¥, , N, 1.10, .20, .006, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
TARGET, HIT, YES, 148, 2, .014, 0.000, .0002, 0.0000, 1, 3, 0.0, 0, 13, 45, ¥, , N, 1.10, .20, .006, 0, 18, 115, 4.39, G, V, 1.18, .47, .045, 1
TARGET, POINT, YES, 148, 2, .014, 0.000, .0092, .0009, 2, 3, 2.0, 1, 13, 45, ¥, , N, 1.10, .20, .006, 0, 24, 395, 4.54, T, N, 1.70, .52, .072, 1
TARGET, RED, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 13, 45, ¥, , N, 1.10, .20, .006, 0, 14, 197, 4.97, , N, 2.31, .85, .079, 1
TARGET, ROUND, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 13, 45, ¥, , N, 1.10, .20, .006, 0, 7, 81, 4.34, T, AJ, .43, .57, .108, 1
TARNISH, SILVER, YES, 180, 57, .317, 0.000, .0117, .0114, 3, 1, 3.0, 2, 16, 3, 4.33, , V, 1.33, .07, .001, 1, 14, 29, 5.36, , N, 1.71, .36, .303, 1
TARNISH, OLD, YES, 180, 17, .094, 0.000, .0093, 0.0000, 1, 1, 0.0, 0, 16, 3, 4.33, , V, 1.33, .07, .001, 1, 9, 660, 3.41, , AJ, .38, .75, .532, 1
TARNISH, STAIN, YES, 180, 16, .089, 0.000, .0017, .0010, 1, 1, 2.0, 2, 16, 3, 4.33, , V, 1.33, .07, .001, 1, 24, 6, 6.25, , V, 2.18, .18, .067, 1
TARNISH, RUST, YES, 180, 15, .083, 0.000, 0.0000, .0123, 0, 1, 2.0, 2, 16, 3, 4.33, , V, 1.33, .07, .001, 1, 17, 10, ¥, G, N, 1.06, 0.00, 0.000, 1
TARNISH, BRASS, YES, 180, 9, .050, .028, .0002, .0177, 1, 1, 4.0, 3, 16, 3, 4.33, , V, 1.33, .07, .001, 1, 19, 19, 5.53, G, N, 2.11, .26, .004, 1
TARNISH, DIRTY, YES, 180, 7, .039, 0.000, .0019, 0.0000, 1, 1, 0.0, 0, 16, 3, 4.33, , V, 1.33, .07, .001, 1, 15, 36, 4.08, , AJ, .64, .36, .239, 1
TARNISH, COPPER, YES, 180, 6, .033, 0.000, .0038, .0168, 1, 1, 2.0, 2, 16, 3, 4.33, , V, 1.33, .07, .001, 1, 17, 13, 4.98, , N, 2.56, .25, .019, 1
TARNISH, DULL, YES, 180, 4, .022, 0.000, .0003, 0.0000, 1, 1, 0.0, 0, 16, 3, 4.33, , V, 1.33, .07, .001, 1, 11, 27, 3.08, , AJ, 1.20, .80, .098, 1
TARNISH, FADE, YES, 180, 4, .022, 0.000, 0.0000, .0005, 0, 1, 2.0, 2, 16, 3, 4.33, , V, 1.33, .07, .001, 1, 23, 2, 2.53, , V, 1.95, .10, .002, 1
TARNISH, GOLD, YES, 180, 3, .017, 0.000, .2150, .1498, 5, 1, 2.0, 0, 16, 3, 4.33, , V, 1.33, .07, .001, 1, 16, 52, 5.68, , N, 2.31, .56, .315, 1
TARNISH, POLISH, YES, 180, 3, .017, 0.000, .0052, .0007, 2, 1, 1.0, 0, 16, 3, 4.33, , V, 1.33, .07, .001, 1, 12, 19, 4.18, , V, .50, .33, .015, 1
TARNISH, DARK, YES, 180, 2, .011, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 16, 3, 4.33, , V, 1.33, .07,
