CUE, TARGET, NORMED?, #G, #P, FSG, BSG, MSG, OSG, #M, MMIAS, #O, OMIAS, QSS, QFR, QCON, QH, QPS, QMC, QPR, QRSG, QUC, TSS, TFR, TCON, TH, TPS, TMC, TPR, TRSG, TUC
PAIN, PLEASURE, YES, 156, 2, .013, .125, 0.0000, 0.0000, 0, 1, 0.0, 0, 13, 88, 4.22, , N, .92, .50, .340, 1, 18, 62, 2.10, , N, 1.83, .28, .010, 1
PAINT, BRUSH, YES, 165, 54, .327, .011, 0.0000, 0.0000, 0, 0, 0.0, 0, 16, 37, 5.73, , N, 1.62, .56, .029, 1, 6, 44, 5.66, T, N, .50, .83, .237, 1
PAINT, DRAW, YES, 165, 21, .127, .120, .0015, .0150, 2, 0, 3.0, 2, 16, 37, 5.73, , N, 1.62, .56, .029, 1, 15, 56, 4.32, N, V, 1.53, .47, .107, 1
PAINT, COLOR, YES, 165, 20, .121, 0.000, .0095, .0099, 5, 0, 3.0, 0, 16, 37, 5.73, , N, 1.62, .56, .029, 1, 12, 141, 4.45, , N, 3.08, 1.00, .090, 1
PAINT, HOUSE, YES, 165, 9, .055, .012, .0003, 0.0000, 1, 0, 0.0, 0, 16, 37, 5.73, , N, 1.62, .56, .029, 1, 13, 591, 6.21, , N, 1.00, .85, .223, 1
PAINT, WET, YES, 165, 7, .042, .014, .0005, 0.0000, 1, 0, 0.0, 0, 16, 37, 5.73, , N, 1.62, .56, .029, 1, 11, 53, 4.74, , AJ, 1.70, .80, .287, 1
PAINT, PICTURE, YES, 165, 6, .036, .031, .0316, .0010, 4, 0, 1.0, 0, 16, 37, 5.73, , N, 1.62, .56, .029, 1, 11, 162, 6.75, , N, 1.50, .90, .354, 1
PAINT, RED, YES, 165, 4, .024, 0.000, .0315, .0126, 3, 0, 3.0, 0, 16, 37, 5.73, , N, 1.62, .56, .029, 1, 14, 197, 4.97, , N, 2.31, .85, .079, 1
PAINT, WALL, YES, 165, 4, .024, .064, .0015, .0028, 1, 0, 2.0, 1, 16, 37, 5.73, , N, 1.62, .56, .029, 1, 23, 160, 5.85, , N, 1.52, .38, .022, 1
PAINT, ART, YES, 165, 3, .018, .220, .0005, .0168, 1, 0, 4.0, 4, 16, 37, 5.73, , N, 1.62, .56, .029, 1, 17, 208, 4.36, , N, 1.31, .50, .029, 1
PAINT, BLUE, YES, 165, 3, .018, 0.000, .0323, .0080, 2, 0, 3.0, 1, 16, 37, 5.73, , N, 1.62, .56, .029, 1, 14, 143, 4.49, N, N, 1.69, .54, .203, 1
PAINT, WHITE, YES, 165, 3, .018, 0.000, .0049, .0025, 3, 0, 2.0, 0, 16, 37, 5.73, , N, 1.62, .56, .029, 1, 8, 365, 4.68, , N, .88, .88, .390, 1
PAINT, WORK, YES, 165, 3, .018, 0.000, .0004, 0.0000, 1, 0, 0.0, 0, 16, 37, 5.73, , N, 1.62, .56, .029, 1, 19, 760, 3.88, N, N, 1.63, .68, .091, 1
PAINT, ARTIST, YES, 165, 2, .012, .147, .0046, .0030, 1, 0, 3.0, 2, 16, 37, 5.73, , N, 1.62, .56, .029, 1, 12, 57, 5.65, , N, 1.82, .73, .100, 1
PAINT, CAN, YES, 165, 2, .012, 0.000, .0003, 0.0000, 1, 0, 0.0, 0, 16, 37, 5.73, , N, 1.62, .56, .029, 1, 20, 1772, 3.61, N, V, 1.95, .58, .120, 1
PAINT, SMELL, YES, 165, 2, .012, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 16, 37, 5.73, , N, 1.62, .56, .029, 1, 13, 34, 4.40, , V, 1.54, .77, .284, 1
PAINT, SPRAY, YES, 165, 2, .012, .030, 0.0000, .0019, 0, 0, 2.0, 2, 16, 37, 5.73, , N, 1.62, .56, .029, 1, 20, 16, 6.21, T, V, 1.24, .29, .008, 0
PAINTER, ARTIST, YES, 152, 31, .204, .437, .0011, .0164, 1, 5, 3.0, 2, 23, 21, 6.59, , N, 1.94, .22, .090, 1, 12, 57, 5.65, , N, 1.82, .73, .100, 1
PAINTER, BRUSH, YES, 152, 18, .118, 0.000, .0301, .0010, 1, 5, 1.0, 0, 23, 21, 6.59, , N, 1.94, .22, .090, 1, 6, 44, 5.66, T, N, .50, .83, .237, 1
PAINTER, PAINT, YES, 152, 14, .092, 0.000, .0518, .0506, 8, 5, 8.0, 2, 23, 21, 6.59, , N, 1.94, .22, .090, 1, 16, 37, 5.73, , N, 1.62, .56, .029, 1
PAINTER, HOUSE, YES, 152, 12, .079, 0.000, .0064, .0011, 5, 5, 1.0, 0, 23, 21, 6.59, , N, 1.94, .22, .090, 1, 13, 591, 6.21, , N, 1.00, .85, .223, 1
PAINTER, ART, YES, 152, 10, .066, 0.000, .0108, .0235, 3, 5, 4.0, 2, 23, 21, 6.59, , N, 1.94, .22, .090, 1, 17, 208, 4.36, , N, 1.31, .50, .029, 1
PAINTER, DAVINCI, NO, 152, 4, .026, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 23, 21, 6.59, , N, 1.94, .22, .090, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PAINTER, HAT, YES, 152, 4, .026, 0.000, .0142, .0012, 1, 5, 1.0, 0, 23, 21, 6.59, , N, 1.94, .22, .090, 1, 12, 56, 5.97, , N, .83, .58, .074, 1
PAINTER, WALL, YES, 152, 4, .026, 0.000, .0030, .0081, 2, 5, 3.0, 1, 23, 21, 6.59, , N, 1.94, .22, .090, 1, 23, 160, 5.85, , N, 1.52, .38, .022, 1
PAINTER, CANVAS, YES, 152, 3, .020, .020, .0018, .0138, 1, 5, 3.0, 2, 23, 21, 6.59, , N, 1.94, .22, .090, 1, 16, 19, ¥, , N, 1.33, .20, .003, 1
PAINTER, CAP, YES, 152, 3, .020, 0.000, .0016, .0184, 1, 5, 1.0, 0, 23, 21, 6.59, , N, 1.94, .22, .090, 1, 6, 27, 6.77, N, N, .67, .50, .044, 1
PAINTER, COLOR, YES, 152, 3, .020, 0.000, .0135, .0031, 3, 5, 1.0, 0, 23, 21, 6.59, , N, 1.94, .22, .090, 1, 12, 141, 4.45, , N, 3.08, 1.00, .090, 1
PAINTER, MESSY, YES, 152, 3, .020, 0.000, 0.0000, .0017, 0, 5, 1.0, 1, 23, 21, 6.59, , N, 1.94, .22, .090, 1, 17, 3, 3.30, , AJ, 3.36, .29, .081, 1
PAINTER, PICTURE, YES, 152, 3, .020, 0.000, .0143, .0039, 5, 5, 2.0, 0, 23, 21, 6.59, , N, 1.94, .22, .090, 1, 11, 162, 6.75, , N, 1.50, .90, .354, 1
PAINTER, VAN GOGH, NO, 152, 3, .020, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 23, 21, 6.59, , N, 1.94, .22, .090, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PAINTER, ARTISTIC, NO, 152, 2, .013, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 23, 21, 6.59, , N, 1.94, .22, .090, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PAINTER, CARPENTER, YES, 152, 2, .013, .013, 0.0000, .0028, 0, 5, 2.0, 2, 23, 21, 6.59, , N, 1.94, .22, .090, 1, 18, 6, ¥, , N, 1.00, .19, .002, 1
PAINTER, JOB, YES, 152, 2, .013, 0.000, .0003, 0.0000, 1, 5, 0.0, 0, 23, 21, 6.59, , N, 1.94, .22, .090, 1, 7, 238, 4.11, , N, 1.86, 1.00, .102, 1
PAINTER, LABOR, YES, 152, 2, .013, 0.000, 0.0000, 0.0000, 0, 5, 0.0, 0, 23, 21, 6.59, , N, 1.94, .22, .090, 1, 10, 149, 4.49, , N, .78, .33, .015, 1
PAINTER, LADDER, YES, 152, 2, .013, .014, 0.0000, .0042, 0, 5, 2.0, 2, 23, 21, 6.59, , N, 1.94, .22, .090, 1, 14, 19, 6.08, , N, 1.57, .29, .038, 1
PAINTER, OVERALLS, NO, 152, 2, .013, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 23, 21, 6.59, , N, 1.94, .22, .090, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PAINTER, PANTS, YES, 152, 2, .013, 0.000, 0.0000, .0001, 0, 5, 1.0, 1, 23, 21, 6.59, , N, 1.94, .22, .090, 1, 22, 9, 6.15, , N, 2.86, .52, .145, 1
PAINTER, RED, YES, 152, 2, .013, 0.000, .0072, .0009, 3, 5, 1.0, 0, 23, 21, 6.59, , N, 1.94, .22, .090, 1, 14, 197, 4.97, , N, 2.31, .85, .079, 1
PAINTER, ROOFER, NO, 152, 2, .013, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 23, 21, 6.59, , N, 1.94, .22, .090, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PAINTING, ART, YES, 147, 41, .279, 0.000, .0242, .0233, 5, 3, 5.0, 2, 18, 59, 6.18, , N, 3.00, .53, .036, 1, 17, 208, 4.36, , N, 1.31, .50, .029, 1
PAINTING, PICTURE, YES, 147, 15, .102, .184, .0765, .0088, 9, 3, 5.0, 0, 18, 59, 6.18, , N, 3.00, .53, .036, 1, 11, 162, 6.75, , N, 1.50, .90, .354, 1
PAINTING, BRUSH, YES, 147, 10, .068, 0.000, .0111, .0004, 1, 3, 1.0, 0, 18, 59, 6.18, , N, 3.00, .53, .036, 1, 6, 44, 5.66, T, N, .50, .83, .237, 1
PAINTING, DRAWING, YES, 147, 10, .068, .084, .0133, .0884, 2, 3, 6.0, 5, 18, 59, 6.18, , N, 3.00, .53, .036, 1, 15, 40, 5.57, , N, 2.54, .39, .027, 1
PAINTING, ARTIST, YES, 147, 9, .061, .107, .0027, .0175, 3, 3, 3.0, 2, 18, 59, 6.18, , N, 3.00, .53, .036, 1, 12, 57, 5.65, , N, 1.82, .73, .100, 1
PAINTING, WALL, YES, 147, 8, .054, .019, .0050, .0084, 2, 3, 3.0, 1, 18, 59, 6.18, , N, 3.00, .53, .036, 1, 23, 160, 5.85, , N, 1.52, .38, .022, 1
PAINTING, COLOR, YES, 147, 7, .048, 0.000, .0132, 0.0000, 4, 3, 0.0, 0, 18, 59, 6.18, , N, 3.00, .53, .036, 1, 12, 141, 4.45, , N, 3.08, 1.00, .090, 1
PAINTING, OIL, YES, 147, 6, .041, 0.000, .0003, 0.0000, 1, 3, 0.0, 0, 18, 59, 6.18, , N, 3.00, .53, .036, 1, 17, 93, 5.60, , N, 1.20, .60, .078, 1
PAINTING, PAINT, YES, 147, 5, .034, 0.000, .0806, .0403, 8, 3, 7.0, 1, 18, 59, 6.18, , N, 3.00, .53, .036, 1, 16, 37, 5.73, , N, 1.62, .56, .029, 1
PAINTING, HOUSE, YES, 147, 4, .027, 0.000, .0026, .0004, 2, 3, 1.0, 0, 18, 59, 6.18, , N, 3.00, .53, .036, 1, 13, 591, 6.21, , N, 1.00, .85, .223, 1
PAINTING, CANVAS, YES, 147, 2, .014, .111, .0085, .0178, 2, 3, 4.0, 3, 18, 59, 6.18, , N, 3.00, .53, .036, 1, 16, 19, ¥, , N, 1.33, .20, .003, 1
PAINTING, EASEL, NO, 147, 2, .014, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 18, 59, 6.18, , N, 3.00, .53, .036, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PAINTING, FRAME, YES, 147, 2, .014, 0.000, .0327, .0827, 3, 3, 1.0, 0, 18, 59, 6.18, , N, 3.00, .53, .036, 1, 7, 74, 6.00, T, V, 0.00, .43, .257, 1
PAINTING, MONA LISA, NO, 147, 2, .014, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 18, 59, 6.18, , N, 3.00, .53, .036, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PAINTING, PHOTO, YES, 147, 2, .014, .010, .0062, .0595, 1, 3, 3.0, 2, 18, 59, 6.18, , N, 3.00, .53, .036, 1, 15, 5, 5.88, , N, 1.17, .50, .047, 0
PAINTING, PICASSO, NO, 147, 2, .014, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 18, 59, 6.18, , N, 3.00, .53, .036, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PAINTING, PORTRAIT, YES, 147, 2, .014, .097, .0020, .0700, 1, 3, 3.0, 1, 18, 59, 6.18, , N, 3.00, .53, .036, 1, 9, 17, ¥, , N, 1.43, .29, .015, 1
PAINTING, SCULPTURE, YES, 147, 2, .014, .083, 0.0000, .0892, 0, 3, 3.0, 3, 18, 59, 6.18, , N, 3.00, .53, .036, 1, 20, 11, 6.33, , N, 2.19, .19, .005, 1
PAIR, TWO, YES, 149, 68, .456, .034, .0182, .0036, 3, 0, 2.0, 0, 9, 50, 3.73, , N, 1.22, .22, .019, 1, 14, 1412, 3.79, , N, 1.67, .75, .178, 1
PAIR, SHOES, YES, 149, 31, .208, 0.000, .0262, .0187, 1, 0, 2.0, 1, 9, 50, 3.73, , N, 1.22, .22, .019, 1, 12, 44, 6.63, , N, 1.22, .44, .259, 0
PAIR, GLOVES, YES, 149, 10, .067, 0.000, 0.0000, .0011, 0, 0, 1.0, 1, 9, 50, 3.73, , N, 1.22, .22, .019, 1, 19, 7, 6.14, , N, .82, 0.00, 0.000, 1
PAIR, COUPLE, YES, 149, 7, .047, .083, .0322, .1321, 2, 0, 2.0, 0, 9, 50, 3.73, , N, 1.22, .22, .019, 1, 12, 122, ¥, , N, 1.75, .58, .035, 1
PAIR, SOCKS, YES, 149, 6, .040, 0.000, .0657, .1362, 2, 0, 1.0, 0, 9, 50, 3.73, , N, 1.22, .22, .019, 1, 4, 7, 5.46, G, N, 1.25, .75, .202, 1
PAIR, SINGLE, YES, 149, 3, .020, 0.000, .0022, .0029, 2, 0, 1.0, 0, 9, 50, 3.73, , N, 1.22, .22, .019, 1, 11, 172, ¥, , AJ, .78, .67, .038, 1
PAIR, TWIN, YES, 149, 3, .020, 0.000, .0096, .0401, 1, 0, 2.0, 1, 9, 50, 3.73, , N, 1.22, .22, .019, 1, 15, 7, 5.58, , N, 1.08, .31, .038, 1
PAIR, ICE, YES, 149, 2, .013, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 9, 50, 3.73, , N, 1.22, .22, .019, 1, 18, 45, 6.51, G, N, 1.29, .53, .117, 1
PAIR, MATCH, YES, 149, 2, .013, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 9, 50, 3.73, , N, 1.22, .22, .019, 1, 18, 41, 5.31, N, N, .89, .33, .011, 1
PAJAMAS, SLEEP, YES, 156, 56, .359, 0.000, .1253, .0152, 3, 5, 2.0, 1, 15, 3, 6.16, , N, 1.90, .40, .027, 0, 10, 65, 4.74, , N, 1.50, .80, .253, 1
PAJAMAS, NIGHTGOWN, YES, 156, 25, .160, .139, .0033, .0997, 2, 5, 6.0, 4, 15, 3, 6.16, , N, 1.90, .40, .027, 0, 16, 0, 6.40, , N, 2.50, .17, .023, 0
PAJAMAS, BED, YES, 156, 21, .135, 0.000, .0463, .2290, 2, 5, 1.0, 0, 15, 3, 6.16, , N, 1.90, .40, .027, 0, 11, 127, 6.59, , N, 1.45, .64, .096, 1
PAJAMAS, NIGHT, YES, 156, 7, .045, 0.000, .0237, 0.0000, 4, 5, 0.0, 0, 15, 3, 6.16, , N, 1.90, .40, .027, 0, 6, 411, 4.83, G, N, .50, .67, .606, 1
PAJAMAS, NIGHTIE, NO, 156, 5, .032, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 15, 3, 6.16, , N, 1.90, .40, .027, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PAJAMAS, UNDERWEAR, YES, 156, 4, .026, 0.000, .0027, 0.0000, 2, 5, 0.0, 0, 15, 3, 6.16, , N, 1.90, .40, .027, 0, 19, 3, ¥, , N, 1.89, .11, .002, 0
PAJAMAS, FLANNEL, YES, 156, 3, .019, .197, 0.0000, .0270, 0, 5, 2.0, 2, 15, 3, 6.16, , N, 1.90, .40, .027, 0, 12, 4, 5.46, , N, 1.58, .08, .004, 1
PAJAMAS, HOUSECOAT, NO, 156, 3, .019, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 15, 3, 6.16, , N, 1.90, .40, .027, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PAJAMAS, NIGHTTIME, NO, 156, 3, .019, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 15, 3, 6.16, , N, 1.90, .40, .027, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PAJAMAS, T-SHIRT, NO, 156, 3, .019, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 15, 3, 6.16, , N, 1.90, .40, .027, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PAJAMAS, BED CLOTHES, NO, 156, 2, .013, ¥, ¥, 0.0000, 0, 0, 0.0, 0, 15, 3, 6.16, , N, 1.90, .40, .027, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
PAJAMAS, GOWN, YES, 156, 2, .013, .025, .0
