CUE, TARGET, NORMED?, #G, #P, FSG, BSG, MSG, OSG, #M, MMIAS, #O, OMIAS, QSS, QFR, QCON, QH, QPS, QMC, QPR, QRSG, QUC, TSS, TFR, TCON, TH, TPS, TMC, TPR, TRSG, TUC
GARAGE, SMELL, YES, 154, 2, .013, 0.000, .0100, .0022, 2, 1, 1.0, 0, 12, 21, ¥, , N, .55, .09, .002, 1, 13, 34, 4.40, , V, 1.54, .77, .284, 1
GARAGE, STINK, YES, 154, 2, .013, 0.000, .0020, .0060, 1, 1, 1.0, 0, 12, 21, ¥, , N, .55, .09, .002, 1, 11, 3, 3.90, , V, 1.22, .44, .122, 1
GARBAGE, TRASH, YES, 195, 89, .456, .526, .0060, .0306, 3, 2, 5.0, 2, 14, 7, 5.68, , N, .83, .42, .252, 1, 11, 2, 5.76, , N, 2.00, .50, .249, 1
GARBAGE, CAN, YES, 195, 25, .128, .041, .0970, .0064, 1, 2, 1.0, 0, 14, 7, 5.68, , N, .83, .42, .252, 1, 20, 1772, 3.61, N, V, 1.95, .58, .120, 1
GARBAGE, BAG, YES, 195, 15, .077, .039, .0120, 0.0000, 1, 2, 0.0, 0, 14, 7, 5.68, , N, .83, .42, .252, 1, 17, 42, 6.30, , N, 1.06, .50, .062, 1
GARBAGE, TRUCK, YES, 195, 10, .051, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 14, 7, 5.68, , N, .83, .42, .252, 1, 17, 57, 7.00, , N, 2.07, .53, .053, 1
GARBAGE, SMELL, YES, 195, 7, .036, 0.000, .0170, 0.0000, 2, 2, 0.0, 0, 14, 7, 5.68, , N, .83, .42, .252, 1, 13, 34, 4.40, , V, 1.54, .77, .284, 1
GARBAGE, DIRTY, YES, 195, 6, .031, 0.000, 0.0000, .0065, 0, 2, 2.0, 2, 14, 7, 5.68, , N, .83, .42, .252, 1, 15, 36, 4.08, , AJ, .64, .36, .239, 1
GARBAGE, JUNK, YES, 195, 6, .031, .118, .0060, .0575, 1, 2, 1.0, 0, 14, 7, 5.68, , N, .83, .42, .252, 1, 19, 8, 5.43, T, N, 1.37, .37, .014, 1
GARBAGE, PAIL, YES, 195, 4, .021, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 14, 7, 5.68, , N, .83, .42, .252, 1, 7, 4, 5.27, , N, .86, .29, .116, 1
GARBAGE, REFUSE, YES, 195, 4, .021, .028, 0.0000, .0078, 0, 2, 1.0, 1, 14, 7, 5.68, , N, .83, .42, .252, 1, 18, 16, 3.42, W, V, 1.80, .27, .017, 1
GARBAGE, DISPOSAL, NO, 195, 3, .015, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 14, 7, 5.68, , N, .83, .42, .252, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
GARBAGE, GROSS, YES, 195, 3, .015, 0.000, .0010, 0.0000, 1, 2, 0.0, 0, 14, 7, 5.68, , N, .83, .42, .252, 1, 16, 30, 2.73, W, AJ, 1.38, .44, .123, 1
GARBAGE, OUT, YES, 195, 3, .015, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 14, 7, 5.68, , N, .83, .42, .252, 1, 6, 2096, 2.40, G, AD, .20, .40, .758, 1
GARBAGE, MAN, YES, 195, 2, .010, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 14, 7, 5.68, , N, .83, .42, .252, 1, 9, 1207, 6.14, , N, .56, .67, .402, 1
GARBAGE, RUBBISH, NO, 195, 2, .010, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 14, 7, 5.68, , N, .83, .42, .252, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
GARDEN, FLOWER, YES, 151, 59, .391, .036, .0440, .0262, 5, 1, 3.0, 0, 14, 60, 5.92, , N, 1.23, .31, .041, 1, 21, 23, 5.62, G, N, 1.62, .67, .265, 1
GARDEN, HOSE, YES, 151, 20, .132, .176, 0.0000, 0.0000, 0, 1, 0.0, 0, 14, 60, 5.92, , N, 1.23, .31, .041, 1, 13, 9, 6.39, , N, .55, .36, .027, 1
GARDEN, PLANT, YES, 151, 18, .119, .022, .0260, .0500, 4, 1, 1.0, 0, 14, 60, 5.92, , N, 1.23, .31, .041, 1, 14, 125, 5.98, T, N, 1.86, .57, .041, 1
GARDEN, VEGETABLES, YES, 151, 13, .086, 0.000, .0030, .0014, 1, 1, 3.0, 2, 14, 60, 5.92, , N, 1.23, .31, .041, 1, 21, 16, 6.15, , N, 1.89, .42, .048, 1
GARDEN, ROSE, YES, 151, 11, .073, 0.000, .0970, .1419, 1, 1, 1.0, 0, 14, 60, 5.92, , N, 1.23, .31, .041, 1, 10, 86, 5.86, N, N, .78, .56, .138, 1
GARDEN, WEED, YES, 151, 4, .026, .024, 0.0000, .0362, 0, 1, 2.0, 2, 14, 60, 5.92, , N, 1.23, .31, .041, 1, 14, 1, 5.96, , N, 1.85, .31, .015, 1
GARDEN, DIRT, YES, 151, 3, .020, 0.000, 0.0000, .0014, 0, 1, 1.0, 1, 14, 60, 5.92, , N, 1.23, .31, .041, 1, 18, 43, 5.51, N, N, 1.94, .53, .255, 1
GARDEN, EDEN, NO, 151, 3, .020, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 14, 60, 5.92, , N, 1.23, .31, .041, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
GARDEN, FOOD, YES, 151, 2, .013, 0.000, .0060, 0.0000, 2, 1, 0.0, 0, 14, 60, 5.92, , N, 1.23, .31, .041, 1, 18, 147, 5.84, , N, 1.69, .63, .203, 1
GARDEN, MEMORY, YES, 151, 2, .013, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 14, 60, 5.92, , N, 1.23, .31, .041, 1, 15, 76, 1.78, , N, 1.86, .36, .017, 1
GARDEN, NURSERY, YES, 151, 2, .013, 0.000, 0.0000, .0129, 0, 1, 1.0, 1, 14, 60, 5.92, , N, 1.23, .31, .041, 1, 10, 13, 6.45, , N, 1.00, .10, .010, 1
GARDEN, PEAS, YES, 151, 2, .013, 0.000, .0020, .0003, 1, 1, 1.0, 1, 14, 60, 5.92, , N, 1.23, .31, .041, 1, 13, 24, ¥, , N, 2.25, .25, .014, 0
GARDEN, PRETTY, YES, 151, 2, .013, 0.000, .0260, .0055, 1, 1, 1.0, 0, 14, 60, 5.92, , N, 1.23, .31, .041, 1, 11, 107, 2.90, , AJ, 2.82, .91, .200, 1
GARDEN, TOMATO, YES, 151, 2, .013, 0.000, .0020, .0217, 1, 1, 2.0, 1, 14, 60, 5.92, , N, 1.23, .31, .041, 1, 17, 4, 6.58, , N, 1.94, .53, .042, 1
GARLIC, BREAD, YES, 146, 26, .178, 0.000, .0060, 0.0000, 2, 0, 0.0, 0, 19, 4, 6.23, , N, 1.63, .21, .014, 1, 15, 41, 6.18, , N, 1.20, .53, .237, 1
GARLIC, SMELL, YES, 146, 19, .130, 0.000, .0450, .0088, 5, 0, 2.0, 0, 19, 4, 6.23, , N, 1.63, .21, .014, 1, 13, 34, 4.40, , V, 1.54, .77, .284, 1
GARLIC, SALT, YES, 146, 13, .089, 0.000, .0110, .0004, 2, 0, 1.0, 0, 19, 4, 6.23, , N, 1.63, .21, .014, 1, 7, 46, 5.69, , N, 1.14, .71, .495, 1
GARLIC, ONION, YES, 146, 11, .075, .081, 0.0000, .0242, 0, 0, 6.0, 6, 19, 4, 6.23, , N, 1.63, .21, .014, 1, 15, 15, 6.16, , N, 1.60, .07, .006, 1
GARLIC, VAMPIRE, YES, 146, 10, .068, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 19, 4, 6.23, , N, 1.63, .21, .014, 1, 11, 1, 5.12, , N, 2.36, .36, .043, 1
GARLIC, BREATH, YES, 146, 9, .062, 0.000, .0010, 0.0000, 1, 0, 0.0, 0, 19, 4, 6.23, , N, 1.63, .21, .014, 1, 13, 53, 4.91, , N, 2.08, .42, .017, 1
GARLIC, CLOVE, YES, 146, 7, .048, .129, 0.0000, .0098, 0, 0, 3.0, 3, 19, 4, 6.23, , N, 1.63, .21, .014, 1, 14, 1, 5.26, , N, 1.93, .07, .006, 1
GARLIC, ITALIAN, YES, 146, 7, .048, 0.000, .0050, .0060, 3, 0, 4.0, 1, 19, 4, 6.23, , N, 1.63, .21, .014, 1, 25, 47, ¥, , AJ, 1.42, .33, .022, 1
GARLIC, ODOR, YES, 146, 4, .027, 0.000, .0220, .0929, 3, 0, 2.0, 0, 19, 4, 6.23, , N, 1.63, .21, .014, 1, 6, 14, 5.83, G, N, 1.67, .83, .116, 1
GARLIC, PIZZA, YES, 146, 4, .027, 0.000, .0030, .0020, 1, 0, 1.0, 0, 19, 4, 6.23, , N, 1.63, .21, .014, 1, 14, 3, 6.42, , N, 1.43, .43, .086, 1
GARLIC, SEASONING, YES, 146, 4, .027, .027, .0020, .0317, 2, 0, 2.0, 1, 19, 4, 6.23, , N, 1.63, .21, .014, 1, 10, 2, 5.37, , V, 2.10, .30, .009, 1
GARLIC, SPICE, YES, 146, 4, .027, .028, .0210, .0127, 4, 0, 3.0, 1, 19, 4, 6.23, , N, 1.63, .21, .014, 1, 17, 4, 5.86, , N, 2.53, .53, .062, 1
GARLIC, STINK, YES, 146, 4, .027, 0.000, .0250, .0600, 3, 0, 2.0, 0, 19, 4, 6.23, , N, 1.63, .21, .014, 1, 11, 3, 3.90, , V, 1.22, .44, .122, 1
GARLIC, POWDER, YES, 146, 3, .021, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 19, 4, 6.23, , N, 1.63, .21, .014, 1, 17, 33, 4.95, , N, .94, .25, .005, 1
GARLIC, PASTA, YES, 146, 2, .014, 0.000, .0020, .0141, 2, 0, 2.0, 0, 19, 4, 6.23, , N, 1.63, .21, .014, 1, 13, 0, ¥, , N, 1.50, .50, .032, 0
GARLIC, SPAGHETTI, YES, 146, 2, .014, 0.000, .0100, .0045, 2, 0, 2.0, 0, 19, 4, 6.23, , N, 1.63, .21, .014, 1, 13, 1, ¥, , N, 2.30, .60, .324, 1
GARLIC, STRONG, YES, 146, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 19, 4, 6.23, , N, 1.63, .21, .014, 1, 11, 202, 3.24, , AJ, 1.30, .60, .297, 1
GARLIC, TOAST, YES, 146, 2, .014, 0.000, 0.0000, .0648, 0, 0, 1.0, 1, 19, 4, 6.23, , N, 1.63, .21, .014, 1, 14, 19, 5.54, N, V, 1.36, .36, .017, 1
GARLIC, YUCK, YES, 146, 2, .014, 0.000, .0010, 0.0000, 1, 0, 0.0, 0, 19, 4, 6.23, , N, 1.63, .21, .014, 1, 15, 0, ¥, , I, 2.07, .43, .019, 1
GAS, CAR, YES, 156, 59, .378, .039, .0390, .0011, 4, 0, 2.0, 1, 10, 98, 5.34, N, N, 1.20, .70, .153, 1, 25, 274, 6.35, , N, 2.50, .91, .259, 1
GAS, FUEL, YES, 156, 24, .154, .664, .0020, .0614, 2, 0, 2.0, 1, 10, 98, 5.34, N, N, 1.20, .70, .153, 1, 5, 17, 5.47, , N, 1.20, .40, .103, 1
GAS, MONEY, YES, 156, 12, .077, .019, .0090, 0.0000, 2, 0, 0.0, 0, 10, 98, 5.34, N, N, 1.20, .70, .153, 1, 19, 265, 5.77, , N, 1.39, .89, .312, 1
GAS, OIL, YES, 156, 11, .071, .135, .0100, .0665, 1, 0, 1.0, 1, 10, 98, 5.34, N, N, 1.20, .70, .153, 1, 17, 93, 5.60, , N, 1.20, .60, .078, 1
GAS, STATION, YES, 156, 8, .051, .241, 0.0000, 0.0000, 0, 0, 0.0, 0, 10, 98, 5.34, N, N, 1.20, .70, .153, 1, 10, 105, 5.48, , N, 1.00, .89, .049, 1
GAS, PETROLEUM, YES, 156, 6, .038, .312, 0.0000, .0299, 0, 0, 3.0, 3, 10, 98, 5.34, N, N, 1.20, .70, .153, 1, 7, 1, ¥, , N, 1.50, .33, .013, 1
GAS, ENERGY, YES, 156, 4, .026, .014, .0030, .0031, 1, 0, 1.0, 0, 10, 98, 5.34, N, N, 1.20, .70, .153, 1, 22, 100, 3.44, , N, 1.39, .56, .007, 1
GAS, EXPENSIVE, YES, 156, 4, .026, 0.000, .0040, .0335, 1, 0, 2.0, 1, 10, 98, 5.34, N, N, 1.20, .70, .153, 1, 13, 44, 2.45, , AJ, 1.85, .39, .085, 1
GAS, STOVE, YES, 156, 4, .026, 0.000, 0.0000, .0004, 0, 0, 1.0, 1, 10, 98, 5.34, N, N, 1.20, .70, .153, 1, 11, 15, 5.75, , N, 1.80, .40, .066, 1
GAS, HEAT, YES, 156, 2, .013, 0.000, .0010, 0.0000, 1, 0, 0.0, 0, 10, 98, 5.34, N, N, 1.20, .70, .153, 1, 16, 97, 4.84, N, N, 2.06, .50, .016, 1
GATE, FENCE, YES, 156, 55, .353, .094, .0010, .0013, 1, 1, 1.0, 0, 12, 37, 5.69, , N, 2.00, .18, .033, 1, 20, 30, 5.85, N, N, .94, .39, .106, 1
GATE, OPEN, YES, 156, 25, .160, 0.000, .0330, .0282, 4, 1, 2.0, 0, 12, 37, 5.69, , N, 2.00, .18, .033, 1, 5, 319, 3.72, G, AJ, 1.60, 1.00, .340, 1
GATE, LOCK, YES, 156, 14, .090, 0.000, .0060, .0229, 2, 1, 3.0, 2, 12, 37, 5.69, , N, 2.00, .18, .033, 1, 14, 23, 5.02, N, N, 2.08, .46, .122, 1
GATE, DOOR, YES, 156, 13, .083, 0.000, .0400, .0368, 6, 1, 5.0, 1, 12, 37, 5.69, , N, 2.00, .18, .033, 1, 23, 312, 5.95, , N, 1.27, .68, .181, 1
GATE, ENTRANCE, YES, 156, 7, .045, 0.000, .0040, .0134, 1, 1, 1.0, 0, 12, 37, 5.69, , N, 2.00, .18, .033, 1, 8, 57, 4.92, T, N, 2.00, .50, .074, 1
GATE, SWING, YES, 156, 6, .038, 0.000, 0.0000, .0012, 0, 1, 1.0, 1, 12, 37, 5.69, , N, 2.00, .18, .033, 1, 22, 24, 5.08, G, V, 1.82, .32, .033, 1
GATE, CLOSE, YES, 156, 5, .032, 0.000, .1230, .0791, 4, 1, 2.0, 0, 12, 37, 5.69, , N, 2.00, .18, .033, 1, 9, 234, 3.24, , AJ, .78, .67, .393, 1
GATE, HEAVEN, YES, 156, 2, .013, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 12, 37, 5.69, , N, 2.00, .18, .033, 1, 9, 43, 2.75, , N, 1.00, .44, .143, 1
GATE, HOUSE, YES, 156, 2, .013, 0.000, .0010, .0002, 2, 1, 1.0, 0, 12, 37, 5.69, , N, 2.00, .18, .033, 1, 13, 591, 6.21, , N, 1.00, .85, .223, 1
GATE, LATCH, YES, 156, 2, .013, .011, 0.0000, .0273, 0, 1, 4.0, 4, 12, 37, 5.69, , N, 2.00, .18, .033, 1, 12, 5, 5.41, , N, 2.18, .09, 0.000, 1
GATE, PEARLY, NO, 156, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 12, 37, 5.69, , N, 2.00, .18, .033, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
GATE, YARD, YES, 156, 2, .013, 0.000, .0360, .0362, 2, 1, 2.0, 0, 12, 37, 5.69, , N, 2.00, .18, .033, 1, 15, 35, 5.23, P, N, 1.40, .67, .023, 1
GATHER, COLLECT, YES, 145, 48, .331, .285, 0.0000, .0022, 0, 3, 2.0, 2, 20, 20, ¥, G, V, 1.00, .06, .094, 1, 18, 16, ¥, G, V, 1.19, .25, .096, 1
GATHER, TOGETHER, YES, 145, 21, .145, 0.000, .0100, 0.0000, 4, 3, 0.0, 0, 20, 20, ¥, G, V, 1.00, .06, .094, 1, 19, 267, 2.88, G, AD, 1.84, .58, .123, 1
GATHER, GROUP, YES, 145, 6, .041, 0.000, .0040, .0036, 2, 3, 3.0, 2, 20, 20, ¥, G, V, 1.00, .06, .094, 1, 23, 390, 4.41, , N, 1.55, .50, .028, 1
GATHER, JOIN, YES, 145, 5, .034, 0.000, 0.0000, .0235, 0, 3, 3.0, 3, 20, 20, ¥, G, V, 1.00, .06, .094, 1, 20, 65, 2.88, , V, 1.61, .39, .014, 1
GATHER, SCATTER, NO, 145, 4, .028, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 20, 20, ¥, G, V, 1.00, .06, .094, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
GATHER, BELONGINGS, NO, 145, 3, .021, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 20, 20, ¥, G, V, 1.00, .06, .094, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
GATHER, FLOWERS, YES, 145, 3, .021, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 20, 20, ¥, G, V, 1.00, .06, .094, 1, 20, 57, ¥, , N, 1.11, .22, .085, 0
GATHER, SPREAD, YES, 145, 3, .021, 0.000, .0030, 0.0000, 1, 3, 0.0, 0, 20, 20, ¥, G, V, 1.00, .06, .094, 1, 15, 83, 3.22, N, V, .64, .07, 0.000, 1
GATHER, AROUND, YES, 145, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 20, 20, ¥, G, V, 1.00, .06, .094, 1, 16, 561, 2.46, , AD, 1.00, .07, .007, 1
GATHER, BRING, YES, 145, 2, .014, 0.000, 0.0000, .0042, 0, 3, 1.0, 1, 20, 20, ¥, G, V, 1.00, .06, .094, 1, 11, 158, 2.35, , V, 1.30, .20, .003, 0
GATHER, CHURCH, YES, 145, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 20, 20, ¥, G, V, 1.00, .06, .094, 1, 15, 348, 5.82, , N, 2.14, 1.00, .122, 1
GATHER, CROWD, YES, 145, 2, .014, 0.000, .0010, .0024, 1, 3, 2.0, 1, 20, 20, ¥, G, V, 1.00, .06, .094, 1, 15, 53, 5.34, , N, 1.93, .60, .104, 1
GATHER, DISPERSE, YES, 145, 2, .014, 0.000, .0050, .0099, 1, 3, 4.0, 3, 20, 20, ¥, G, V, 1.00, .06, .094, 1, 20, 2, ¥, , V, 1.25, 0.00, 0.000, 0
GATHER, HEM, YES, 145, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 20, 20, ¥, G, V, 1.00, .06, .094, 1, 11, 4, 4.83, N, N, 2.55, .27, .009, 1
GATHER, INFORMATION, YES, 145, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 20, 20, ¥, G, V, 1.00, .06, .094, 1, 22, 269, 3.80, , N, 1.05, .23, .046, 1
GATHER, LEAVE, YES, 145, 2, .014, 0.000, .0010, .0003, 3, 3, 1.0, 0, 20, 20, ¥, G, V, 1.00, .06, .094, 1, 18, 205, 3.10, , V, 2.12, .65, .045, 1
GATHER, PARTY, YES, 145, 2, .014, 0.000, .0010, 0.0000, 2, 3, 0.0, 0, 20, 20, ¥, G, V, 1.00, .06, .094, 1, 22, 216, 5.50, T, N, 1.29, .33, .029, 1
GATHER, PICK, YES, 145, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 20, 20, ¥, G, V, 1.00, .06, .094, 1, 13, 55, 4.98, W, V, .50, .25, .141, 1
GATHER, SORT, NO, 145, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 20, 20, ¥, G, V, 1.00, .06, .094, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
GATHER, TAKE, YES, 145, 2, .014, 0.000, .0050, .0002, 2, 3, 1.0, 0, 20, 20, ¥, G, V, 1.00, .06, .094, 1, 11, 611, 3.20, , V, 2.55, .73, .250, 1
GATHERING, TOGETHER, YES, 144, 27, .188, 0.000, .0040, .0006, 4, 1, 1.0, 0, 16, 28, 3.73, , N, 1.67, .27, .005, 1, 19, 267, 2.88, G, AD, 1.84, .58, .123, 1
GATHERING, PARTY, YES, 144, 18, .125, 0.000, .0040, .0033, 4, 1, 2.0, 1, 16, 28, 3.73, , N, 1.67, .27, .005, 1, 22, 216, 5.50, T, N, 1.29, .33, .029, 1
GATHERING, GROUP, YES, 144, 13, .090, .034, .0040, .0148, 3, 1, 4.0, 2, 16, 28, 3.73, , N, 1.67, .27, .005, 1, 23, 390, 4.41, , N, 1.55, .50, .028, 1
GATHERING, CHURCH, YES, 144, 6, .042, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 16, 28, 3.73, , N, 1.67, .27, .005, 1, 15, 348, 5.82, , N, 2.14, 1.00, .122, 1
GATHERING, FAMILY, YES, 144, 6, .042, 0.000, .0040, .0096, 3, 1, 3.0, 1, 16, 28, 3.73, , N, 1.67, .27, .005, 1, 25, 331, 5.85, , N, 2.36, .48, .014, 1
GATHERING, COLLECT, YES, 144, 5, .035, 0.000, 0.0000, .0028, 0, 1, 2.0, 2, 16, 28, 3.73, , N, 1.67, .27, .005, 1, 18, 16, ¥, G, V, 1.19, .25, .096, 1
GATHERING, PEOPLE, YES, 144, 5, .035, 0.000, .0270, .0042, 5, 1, 2.0, 0, 16, 28, 3.73, , N, 1.67, .27, .005, 1, 18, 847, 5.51, , N, 1.44, .61, .126, 1
GATHERING, MEETING, YES, 144, 4, .028, .041, .0030, .0078, 2, 1, 3.0, 2, 16, 28, 3.73, , N, 1.67, .27, .005, 1, 13, 159, 4.80, , N, 1.38, .31, .112, 1
GATHERING, HUNTING, YES, 144, 3, .021, .013, 0.0000, 0.0000, 0, 1, 0.0, 0, 16, 28, 3.73, , N, 1.67, .27, .005, 1, 15, 34, ¥, , V, .93, .14, .005, 1
GATHERING, REUNION, NO, 144, 3, .021, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 28, 3.73, , N, 1.67, .27, .005, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
GATHERING, SOCIAL, YES, 144, 3, .021, .014, 0.0000, .0106, 0, 1, 3.0, 3, 16, 28, 3.73, , N, 1.67, .27, .005, 1, 15, 380, 2.33, , AJ, .83, .42, .005, 0
GATHERING, FEAST, YES, 144, 2, .014, 0.000, 0.0000, .0037, 1, 1, 2.0, 1, 16, 28, 3.73, , N, 1.67, .27, .005, 1, 15, 3, 5.36, , N, 2.58, .25, .006, 1
GATHERING, FUN, YES, 144, 2, .014, 0.000, .0250, .0109, 1, 1, 1.0, 0, 16, 28, 3.73, , N, 1.67, .27, .005, 1, 15, 44, 2.45, , N, 2.13, .73, .058, 1
GATHERING, GET, YES, 144, 2, .014, 0.000, 0.0000, 0.0000, 1, 1, 0.0, 0, 16, 28, 3.73, , N, 1.67, .27, .005, 1, 23, 750, 2.86, G, V, 2.59, .46, .099, 1
GATHERING, NUTS, YES, 144, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 16, 28, 3.73, , N, 1.67, .27, .005, 1, 16, 19, ¥, , N, .79, .14, .012, 1
GATHERING, THANKSGIVING, YES, 144, 2, .014, 0.000, .0010, .0008, 1, 1, 2.0, 1, 16, 28, 3.73, , N, 1.67, .27, .005, 1, 10, 8, ¥, , N, 1.22, .22, .171, 1
GAUGE, MEASURE, YES, 128, 25, .198, 0.000, .0070, 0.0000, 1, 0, 0.0, 0, 12, 12, 4.70, , N, .67, .17, .002, 1, 23, 91, 3.56, , N, 1.14, .41, .081, 1
GAUGE, GAS, YES, 128, 14, .111, 0.000, .0030, .0212, 2, 0, 1.0, 0, 12, 12, 4.70, , N, .67, .17, .002, 1, 10, 98, 5.34, N, N, 1.20, .70, .153, 1
GAUGE, METER, YES, 128, 11, .087, .014, 0.0000, .0156, 0, 0, 1.0, 1, 12, 12, 4.70, , N, .67, .17, .002, 1, 16, 18, ¥, , N, .73, .27, .005, 1
GAUGE, CAR, YES, 128, 7, .056, 0.000, .0520, .0046, 2, 0, 2.0, 0, 12, 12, 4.70, , N, .67, .17, .002, 1, 25, 274, 6.35, , N, 2.50, .91, .259, 1
GAUGE, PRESSURE, YES, 128, 4, .032, .014, .0010, .0024, 1, 0, 2.0, 1, 12, 12, 4.70, , N, .67, .17, .002, 1, 21, 185, 3.63, , N, 1.00, .40, .020, 1
GAUGE, CHECK, YES, 128, 3, .024, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 12, 12, 4.70, , N, .67, .17, .002, 1, 13, 88, 4.38, N, N, 1.00, .39, .020, 1
GAUGE, INSTRUMENT, YES, 128, 3, .024, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 12, 12, 4.70, , N, .67, .17, .002, 1, 14, 47, 6.25, , N, 4.29, .79, .059, 1
GAUGE, TEMPERATURE, YES, 128, 3, .024, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 12, 12, 4.70, , N, .67, .17, .002, 1, 12, 135, 4.61, , N, 3.82, .55, .041, 1
GAUGE, TIRE, YES, 128, 3, .024, 0.000, .0020, .0235, 2, 0, 2.0, 0, 12, 12, 4.70, , N, .67, .17, .002, 1, 10, 22, 5.51, N, V, .70, .70, .053, 1
GAUGE, BANDAID, YES, 128, 2, .016, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 12, 12, 4.70, , N, .67, .17, .002, 1, 14, 0, ¥, , N, 3.75, .17, .012, 1
GAUGE, JUDGE, YES, 128, 2, .016, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 12, 12, 4.70, , N, .67, .17, .002, 1, 17, 77, 6.25, , V, 1.18, .59, .130, 1
GAUGE, LEVER, YES, 128, 2, .016, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 12, 12, 4.70, , N, .67, .17, .002, 1, 15, 14, 5.68, , N, .92, .08, .003, 0
GAUZE, BANDAGE, YES, 148, 30, .203, .013, .0050, .0441, 2, 1, 5.0, 3, 13, 1, ¥, , N, 1.67, .08, .003, 1, 14, 4, 6.35, , N, 3.25, .33, .017, 1
GAUZE, PAD, YES, 148, 13, .088, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 13, 1, ¥, , N, 1.67, .08, .003, 1, 13, 8, 5.85, , N, 1.62, .15, .002, 1
GAUZE, WOUND, YES, 148, 12, .081, 0.000, .0450, .0174, 5, 1, 4.0, 0, 13, 1, ¥, , N, 1.67, .08, .003, 1, 12, 28, 5.20, W, N, 2.58, .50, .012, 1
GAUZE, BANDAID, YES, 148, 9, .061, 0.000, .0260, .0475, 2, 1, 4.0, 2, 13, 1, ¥, , N, 1.67, .08, .003, 1, 14, 0, ¥, , N, 3.75, .17, .012, 1
GAUZE, CUT, YES, 148, 9, .061, 0.000, .1060, .0066, 5, 1, 2.0, 0, 13, 1, ¥, , N, 1.67, .08, .003, 1, 21, 192, 4.15, G, N, 1.35, .60, .072, 1
GAUZE, TAPE, YES, 148, 9, .061, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 13, 1, ¥, , N, 1.67, .08, .003, 1, 18, 35, 5.62, , N, .87, .20, .045, 0
GAUZE, BLOOD, YES, 148, 5, .034, 0.000, .0150, .0026, 2, 1, 2.0, 0, 13, 1, ¥, , N, 1.67, .08, .003, 1, 20, 121, 6.55, , N, .53, .65, .123, 1
GAUZE, COTTON, YES, 148, 5, .034, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 13, 1, ¥, , N, 1.67, .08, .003, 1, 19, 38, 6.28, , N, .81, .44, .038, 1
GAUZE, INJURY, YES, 148, 4, .027, 0.000, .0190, .0031, 3, 1, 2.0, 1, 13, 1, ¥, , N, 1.67, .08, .003, 1, 12, 27, 5.51, , N, 1.58, .25, .024, 1
GAUZE, STERILE, NO, 148, 4, .027, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 13, 1, ¥, , N, 1.67, .08, .003, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
